   (-0.223642,0)    (-0.167182,0)    (-0.109603,0)    (-0.051252,0)   (0.00749384,0)    (0.0663075,0)      (0.12489,0)     (0.182923,0)     (0.240098,0)     (0.296173,0)     (0.350896,0)      (0.40404,0)     (0.455401,0)     (0.504817,0)     (0.552125,0)     (0.597171,0)     (0.639849,0)     (0.680098,0)     (0.717825,0)     (0.752987,0)     (0.785504,0)     (0.815392,0)      (0.84263,0)     (0.867199,0)     (0.889109,0)     (0.908355,0)     (0.924974,0)     (0.938989,0)     (0.950429,0)      (0.95929,0)     (0.965604,0)     (0.969367,0)
    (0.970606,0)     (0.969326,0)     (0.965535,0)     (0.959237,0)     (0.950426,0)     (0.939091,0)     (0.925213,0)     (0.908779,0)     (0.889768,0)      (0.86817,0)     (0.843988,0)     (0.817182,0)     (0.787783,0)     (0.755771,0)     (0.721169,0)     (0.683994,0)     (0.644279,0)     (0.602086,0)     (0.557491,0)     (0.510586,0)     (0.461474,0)     (0.410288,0)     (0.357188,0)     (0.302357,0)     (0.245974,0)     (0.188303,0)     (0.129581,0)    (0.0700685,0)    (0.0101063,0)    (-0.050013,0)    (-0.109958,0)    (-0.169359,0)
   (-0.227855,0)    (-0.285051,0)    (-0.340561,0)    (-0.394003,0)    (-0.444956,0)    (-0.493025,0)    (-0.537806,0)    (-0.578932,0)    (-0.616043,0)    (-0.648805,0)    (-0.676889,0)    (-0.699981,0)    (-0.717803,0)    (-0.730154,0)    (-0.736827,0)    (-0.737697,0)    (-0.732633,0)    (-0.721595,0)    (-0.704562,0)    (-0.681625,0)    (-0.652845,0)    (-0.618385,0)    (-0.578459,0)    (-0.533335,0)    (-0.483329,0)     (-0.42877,0)    (-0.370106,0)    (-0.307813,0)    (-0.242341,0)     (-0.17425,0)    (-0.104119,0)   (-0.0325479,0)
   (0.0398482,0)     (0.112408,0)     (0.184492,0)     (0.255433,0)     (0.324587,0)     (0.391303,0)     (0.454914,0)     (0.514827,0)     (0.570466,0)     (0.621235,0)     (0.666641,0)     (0.706217,0)     (0.739526,0)     (0.766202,0)     (0.785932,0)     (0.798505,0)      (0.80371,0)     (0.801468,0)      (0.79169,0)     (0.774466,0)     (0.749889,0)     (0.718141,0)     (0.679463,0)     (0.634175,0)     (0.582694,0)     (0.525455,0)     (0.462984,0)     (0.395834,0)     (0.324611,0)     (0.250018,0)      (0.17272,0)     (0.093478,0)
   (0.0130487,0)   (-0.0678161,0)    (-0.148322,0)    (-0.227697,0)    (-0.305155,0)    (-0.379945,0)    (-0.451303,0)    (-0.518552,0)    (-0.581007,0)    (-0.638019,0)    (-0.689026,0)    (-0.733519,0)     (-0.77102,0)    (-0.801159,0)    (-0.823594,0)    (-0.838124,0)     (-0.84454,0)    (-0.842777,0)    (-0.832811,0)    (-0.814743,0)    (-0.788737,0)    (-0.755009,0)    (-0.713879,0)    (-0.665722,0)    (-0.611037,0)    (-0.550306,0)    (-0.484151,0)    (-0.413188,0)    (-0.338106,0)    (-0.259672,0)    (-0.178627,0)   (-0.0957704,0)
  (-0.0119262,0)    (0.0721002,0)     (0.155484,0)     (0.237392,0)     (0.317046,0)      (0.39363,0)     (0.466395,0)     (0.534637,0)      (0.59766,0)     (0.654874,0)     (0.705688,0)     (0.749631,0)     (0.786259,0)     (0.815188,0)     (0.836178,0)     (0.849028,0)     (0.853595,0)     (0.849801,0)     (0.837738,0)     (0.817535,0)     (0.789393,0)     (0.753576,0)     (0.710444,0)     (0.660423,0)     (0.604026,0)     (0.541794,0)     (0.474365,0)       (0.4024,0)     (0.326589,0)     (0.247697,0)     (0.166496,0)    (0.0837774,0)
 (0.000352633,0)   (-0.0829323,0)    (-0.165334,0)    (-0.246016,0)      (-0.3242,0)     (-0.39914,0)    (-0.470094,0)    (-0.536391,0)     (-0.59739,0)    (-0.652539,0)    (-0.701309,0)    (-0.743218,0)    (-0.777897,0)    (-0.805011,0)     (-0.82435,0)    (-0.835736,0)    (-0.839037,0)    (-0.834294,0)    (-0.821556,0)    (-0.800993,0)    (-0.772799,0)    (-0.737243,0)    (-0.694733,0)     (-0.64567,0)    (-0.590555,0)    (-0.529921,0)    (-0.464383,0)    (-0.394572,0)    (-0.321161,0)    (-0.244883,0)    (-0.166466,0)   (-0.0866373,0)
  (-0.0062047,0)    (0.0740962,0)     (0.153514,0)     (0.231278,0)     (0.306669,0)     (0.378988,0)     (0.447541,0)     (0.511698,0)     (0.570899,0)     (0.624573,0)     (0.672277,0)     (0.713544,0)     (0.748042,0)      (0.77543,0)     (0.795525,0)     (0.808165,0)     (0.813247,0)     (0.810751,0)     (0.800727,0)     (0.783322,0)     (0.758697,0)     (0.727128,0)     (0.688926,0)     (0.644478,0)     (0.594231,0)     (0.538637,0)     (0.478264,0)     (0.413686,0)     (0.345483,0)     (0.274303,0)     (0.200828,0)     (0.125715,0)
    (0.049668,0)   (-0.0266182,0)    (-0.102474,0)    (-0.177201,0)    (-0.250132,0)    (-0.320638,0)    (-0.388075,0)    (-0.451869,0)    (-0.511464,0)    (-0.566342,0)    (-0.616061,0)    (-0.660178,0)     (-0.69836,0)    (-0.730298,0)    (-0.755744,0)    (-0.774515,0)    (-0.786467,0)    (-0.791562,0)    (-0.789763,0)     (-0.78116,0)    (-0.765842,0)     (-0.74401,0)    (-0.715861,0)    (-0.681703,0)    (-0.641827,0)    (-0.596645,0)    (-0.546549,0)    (-0.492003,0)    (-0.433486,0)    (-0.371497,0)    (-0.306586,0)     (-0.23929,0)
   (-0.170176,0)   (-0.0998123,0)   (-0.0287431,0)    (0.0424662,0)     (0.113236,0)     (0.183058,0)     (0.251404,0)     (0.317775,0)     (0.381712,0)     (0.442806,0)      (0.50065,0)     (0.554886,0)     (0.605195,0)     (0.651322,0)     (0.693042,0)     (0.730197,0)     (0.762632,0)     (0.790296,0)     (0.813132,0)     (0.831209,0)     (0.844566,0)     (0.853315,0)      (0.85762,0)     (0.857676,0)     (0.853733,0)     (0.846036,0)     (0.834932,0)     (0.820708,0)     (0.803728,0)     (0.784373,0)     (0.763051,0)     (0.740126,0)
    (0.716027,0)     (0.691179,0)     (0.665946,0)     (0.640764,0)     (0.616001,0)     (0.592008,0)     (0.569189,0)     (0.547834,0)     (0.528255,0)     (0.510717,0)     (0.495473,0)     (0.482722,0)     (0.472632,0)     (0.465329,0)     (0.460916,0)     (0.459415,0)     (0.460864,0)     (0.465218,0)     (0.472424,0)     (0.482329,0)     (0.494826,0)     (0.509701,0)     (0.526744,0)     (0.545745,0)     (0.566383,0)     (0.588382,0)     (0.611408,0)     (0.635109,0)     (0.659164,0)     (0.683199,0)     (0.706834,0)     (0.729702,0)
    (0.751425,0)     (0.771641,0)     (0.790003,0)     (0.806183,0)     (0.819847,0)     (0.830731,0)     (0.838494,0)     (0.842942,0)     (0.843835,0)     (0.840996,0)     (0.834259,0)     (0.823546,0)     (0.808731,0)      (0.78982,0)     (0.766786,0)     (0.739691,0)     (0.708619,0)     (0.673681,0)     (0.635006,0)     (0.592821,0)     (0.547364,0)     (0.498849,0)     (0.447596,0)     (0.393889,0)     (0.338113,0)     (0.280591,0)     (0.221719,0)     (0.161882,0)     (0.101459,0)    (0.0408789,0)   (-0.0194509,0)   (-0.0791219,0)
   (-0.137717,0)    (-0.194847,0)    (-0.250153,0)    (-0.303242,0)    (-0.353787,0)    (-0.401444,0)    (-0.445882,0)    (-0.486841,0)    (-0.524056,0)    (-0.557316,0)    (-0.586418,0)    (-0.611216,0)    (-0.631558,0)    (-0.647348,0)    (-0.658544,0)    (-0.665115,0)    (-0.667073,0)     (-0.66443,0)    (-0.657265,0)    (-0.645675,0)    (-0.629803,0)    (-0.609777,0)     (-0.58578,0)    (-0.558017,0)    (-0.526705,0)    (-0.492082,0)    (-0.454382,0)    (-0.413893,0)    (-0.370848,0)    (-0.325559,0)    (-0.278315,0)     (-0.22939,0)
    (-0.17905,0)    (-0.127621,0)   (-0.0753138,0)   (-0.0224417,0)    (0.0307542,0)    (0.0840148,0)     (0.137083,0)     (0.189733,0)     (0.241754,0)      (0.29294,0)     (0.343121,0)     (0.392108,0)      (0.43973,0)     (0.485863,0)     (0.530366,0)     (0.573143,0)     (0.614064,0)     (0.653018,0)     (0.689951,0)     (0.724806,0)     (0.757477,0)     (0.787926,0)      (0.81609,0)     (0.841955,0)      (0.86544,0)     (0.886529,0)     (0.905185,0)     (0.921397,0)     (0.935115,0)       (0.9463,0)     (0.954945,0)     (0.960997,0)
    (0.964424,0)     (0.965221,0)     (0.963315,0)     (0.958707,0)     (0.951343,0)     (0.941221,0)     (0.928318,0)     (0.912608,0)     (0.894063,0)     (0.872688,0)     (0.848463,0)      (0.82142,0)     (0.791573,0)     (0.758957,0)     (0.723587,0)      (0.68556,0)     (0.644922,0)     (0.601786,0)     (0.556265,0)      (0.50846,0)     (0.458563,0)     (0.406711,0)     (0.353127,0)     (0.297979,0)     (0.241539,0)     (0.184032,0)      (0.12574,0)    (0.0669286,0)   (0.00792282,0)   (-0.0509427,0)     (-0.10937,0)    (-0.167008,0)
   (-0.223492,0)    (-0.278499,0)    (-0.331643,0)    (-0.382564,0)    (-0.430921,0)     (-0.47636,0)     (-0.51855,0)     (-0.55716,0)    (-0.591874,0)    (-0.622427,0)    (-0.648521,0)    (-0.669948,0)    (-0.686495,0)     (-0.69796,0)    (-0.704229,0)     (-0.70518,0)    (-0.700775,0)    (-0.690949,0)    (-0.675737,0)    (-0.655211,0)    (-0.629504,0)    (-0.598704,0)    (-0.563031,0)    (-0.522715,0)    (-0.478043,0)    (-0.429335,0)    (-0.376939,0)     (-0.32124,0)    (-0.262661,0)    (-0.201675,0)    (-0.138732,0)   (-0.0743591,0)
 (-0.00907712,0)    (0.0566159,0)     (0.122154,0)      (0.18699,0)     (0.250601,0)     (0.312429,0)     (0.371965,0)     (0.428682,0)      (0.48209,0)     (0.531731,0)     (0.577167,0)     (0.617981,0)     (0.653814,0)     (0.684346,0)     (0.709308,0)     (0.728454,0)     (0.741606,0)     (0.748625,0)     (0.749447,0)     (0.744041,0)     (0.732426,0)     (0.714681,0)     (0.690946,0)     (0.661421,0)     (0.626322,0)      (0.58594,0)     (0.540601,0)     (0.490674,0)     (0.436586,0)     (0.378754,0)     (0.317665,0)     (0.253808,0)
    (0.187692,0)     (0.119867,0)    (0.0508461,0)   (-0.0188183,0)   (-0.0885798,0)    (-0.157899,0)    (-0.226246,0)    (-0.293108,0)    (-0.357998,0)    (-0.420477,0)    (-0.480105,0)    (-0.536465,0)    (-0.589198,0)    (-0.638017,0)    (-0.682622,0)    (-0.722799,0)    (-0.758368,0)    (-0.789184,0)    (-0.815182,0)    (-0.836338,0)    (-0.852666,0)    (-0.864211,0)    (-0.871094,0)    (-0.873511,0)    (-0.871644,0)    (-0.865712,0)    (-0.856048,0)    (-0.842953,0)    (-0.826744,0)    (-0.807831,0)    (-0.786575,0)    (-0.763399,0)
     (-0.7387,0)    (-0.712928,0)    (-0.686498,0)    (-0.659842,0)    (-0.633356,0)    (-0.607448,0)    (-0.582529,0)    (-0.558926,0)    (-0.536988,0)    (-0.517042,0)    (-0.499334,0)    (-0.484136,0)    (-0.471623,0)    (-0.461966,0)    (-0.455283,0)    (-0.451649,0)     (-0.45111,0)    (-0.453625,0)    (-0.459182,0)    (-0.467664,0)    (-0.478957,0)    (-0.492863,0)    (-0.509192,0)    (-0.527667,0)    (-0.548049,0)     (-0.57001,0)    (-0.593222,0)    (-0.617339,0)    (-0.641996,0)    (-0.666826,0)     (-0.69143,0)    (-0.715411,0)
   (-0.738391,0)    (-0.759998,0)    (-0.779843,0)    (-0.797576,0)    (-0.812853,0)    (-0.825345,0)     (-0.83475,0)    (-0.840832,0)    (-0.843317,0)    (-0.842024,0)    (-0.836786,0)    (-0.827472,0)    (-0.813998,0)    (-0.796312,0)    (-0.774386,0)    (-0.748287,0)    (-0.718056,0)    (-0.683837,0)    (-0.645744,0)    (-0.603999,0)    (-0.558817,0)     (-0.51044,0)    (-0.459181,0)     (-0.40533,0)    (-0.349262,0)    (-0.291322,0)    (-0.231889,0)     (-0.17137,0)    (-0.110155,0)   (-0.0486816,0)    (0.0126403,0)    (0.0734003,0)
    (0.133161,0)     (0.191552,0)     (0.248145,0)     (0.302562,0)     (0.354436,0)      (0.40341,0)      (0.44918,0)     (0.491443,0)     (0.529947,0)     (0.564412,0)     (0.594654,0)     (0.620487,0)     (0.641779,0)     (0.658388,0)     (0.670267,0)     (0.677367,0)     (0.679676,0)     (0.677211,0)     (0.670033,0)     (0.658227,0)     (0.641916,0)     (0.621254,0)     (0.596386,0)     (0.567536,0)      (0.53489,0)     (0.498739,0)     (0.459305,0)     (0.416847,0)     (0.371659,0)     (0.324044,0)     (0.274313,0)     (0.222764,0)
    (0.169718,0)     (0.115466,0)    (0.0603619,0)   (0.00467047,0)   (-0.0512746,0)      (-0.1072,0)    (-0.162813,0)    (-0.217828,0)    (-0.271989,0)    (-0.325057,0)    (-0.376766,0)    (-0.426903,0)    (-0.475274,0)    (-0.521695,0)    (-0.566009,0)    (-0.608033,0)    (-0.647627,0)    (-0.684694,0)    (-0.719139,0)    (-0.750877,0)    (-0.779832,0)    (-0.805966,0)    (-0.829238,0)    (-0.849626,0)    (-0.867125,0)     (-0.88175,0)    (-0.893521,0)    (-0.902453,0)    (-0.908615,0)    (-0.912042,0)    (-0.912821,0)    (-0.910987,0)
   (-0.906627,0)    (-0.899817,0)    (-0.890652,0)    (-0.879231,0)    (-0.865631,0)    (-0.849958,0)    (-0.832332,0)    (-0.812819,0)    (-0.791532,0)    (-0.768571,0)    (-0.744024,0)    (-0.718011,0)     (-0.69063,0)    (-0.661964,0)    (-0.632111,0)    (-0.601164,0)    (-0.569217,0)    (-0.536366,0)    (-0.502687,0)    (-0.468259,0)    (-0.433147,0)    (-0.397452,0)    (-0.361235,0)    (-0.324568,0)    (-0.287512,0)    (-0.250145,0)    (-0.212506,0)    (-0.174663,0)     (-0.13671,0)   (-0.0986586,0)   (-0.0605776,0)   (-0.0225411,0)
   (0.0154274,0)    (0.0532815,0)    (0.0909435,0)     (0.128405,0)     (0.165589,0)     (0.202432,0)     (0.238928,0)     (0.274998,0)     (0.310577,0)     (0.345645,0)     (0.380136,0)     (0.414004,0)     (0.447167,0)     (0.479584,0)     (0.511204,0)     (0.541956,0)     (0.571773,0)     (0.600586,0)     (0.628358,0)     (0.654978,0)     (0.680371,0)     (0.704485,0)     (0.727256,0)     (0.748606,0)     (0.768431,0)     (0.786663,0)     (0.803247,0)     (0.818084,0)      (0.83112,0)      (0.84226,0)     (0.851451,0)     (0.858613,0)
    (0.863675,0)     (0.866584,0)     (0.867292,0)     (0.865738,0)     (0.861896,0)     (0.855717,0)     (0.847179,0)     (0.836254,0)     (0.822931,0)     (0.807211,0)     (0.789089,0)     (0.768619,0)     (0.745798,0)     (0.720661,0)     (0.693283,0)     (0.663728,0)      (0.63208,0)     (0.598395,0)       (0.5628,0)     (0.525387,0)     (0.486304,0)     (0.445653,0)     (0.403586,0)     (0.360246,0)     (0.315818,0)      (0.27045,0)     (0.224309,0)     (0.177573,0)      (0.13043,0)    (0.0830887,0)    (0.0357048,0)   (-0.0115174,0)
  (-0.0583883,0)    (-0.104729,0)    (-0.150352,0)    (-0.195123,0)     (-0.23884,0)    (-0.281336,0)    (-0.322455,0)    (-0.362046,0)    (-0.399991,0)    (-0.436167,0)    (-0.470454,0)     (-0.50277,0)    (-0.533007,0)     (-0.56112,0)    (-0.587042,0)    (-0.610762,0)    (-0.632229,0)     (-0.65145,0)    (-0.668419,0)    (-0.683196,0)    (-0.695786,0)    (-0.706251,0)    (-0.714642,0)    (-0.721056,0)    (-0.725578,0)    (-0.728291,0)    (-0.729318,0)     (-0.72879,0)    (-0.726797,0)    (-0.723509,0)    (-0.719038,0)    (-0.713507,0)
   (-0.707066,0)    (-0.699853,0)    (-0.691975,0)    (-0.683619,0)    (-0.674882,0)     (-0.66588,0)    (-0.656781,0)    (-0.647652,0)    (-0.638603,0)    (-0.629749,0)    (-0.621156,0)    (-0.612919,0)    (-0.605099,0)    (-0.597786,0)    (-0.590996,0)    (-0.584761,0)    (-0.579128,0)     (-0.57413,0)    (-0.569771,0)    (-0.566021,0)    (-0.562893,0)    (-0.560388,0)    (-0.558489,0)    (-0.557138,0)    (-0.556321,0)    (-0.555992,0)    (-0.556129,0)    (-0.556662,0)    (-0.557583,0)    (-0.558836,0)    (-0.560357,0)    (-0.562108,0)
    (-0.56405,0)    (-0.566134,0)    (-0.568337,0)    (-0.570621,0)    (-0.572927,0)    (-0.575272,0)    (-0.577606,0)    (-0.579905,0)    (-0.582161,0)    (-0.584353,0)    (-0.586492,0)    (-0.588549,0)    (-0.590549,0)     (-0.59249,0)    (-0.594364,0)    (-0.596186,0)     (-0.59796,0)    (-0.599713,0)    (-0.601461,0)    (-0.603203,0)    (-0.604939,0)    (-0.606695,0)    (-0.608479,0)    (-0.610285,0)    (-0.612131,0)     (-0.61401,0)    (-0.615923,0)    (-0.617858,0)    (-0.619821,0)     (-0.62178,0)    (-0.623727,0)    (-0.625648,0)
   (-0.627511,0)    (-0.629277,0)    (-0.630931,0)    (-0.632439,0)    (-0.633776,0)      (-0.6349,0)     (-0.63578,0)    (-0.636395,0)     (-0.63669,0)    (-0.636616,0)    (-0.636151,0)      (-0.6353,0)    (-0.634035,0)    (-0.632327,0)    (-0.630151,0)    (-0.627504,0)    (-0.624404,0)     (-0.62084,0)    (-0.616849,0)     (-0.61242,0)      (-0.6076,0)    (-0.602436,0)    (-0.596959,0)    (-0.591193,0)    (-0.585225,0)    (-0.579114,0)     (-0.57292,0)    (-0.566717,0)    (-0.560629,0)    (-0.554689,0)    (-0.548984,0)    (-0.543618,0)
   (-0.538678,0)    (-0.534213,0)     (-0.53035,0)    (-0.527135,0)    (-0.524645,0)    (-0.522971,0)    (-0.522149,0)    (-0.522254,0)    (-0.523331,0)    (-0.525386,0)    (-0.528467,0)    (-0.532555,0)    (-0.537698,0)    (-0.543835,0)    (-0.550952,0)    (-0.559008,0)    (-0.567967,0)     (-0.57773,0)    (-0.588234,0)    (-0.599375,0)    (-0.611056,0)    (-0.623185,0)    (-0.635598,0)    (-0.648188,0)    (-0.660785,0)    (-0.673281,0)    (-0.685492,0)    (-0.697264,0)    (-0.708465,0)    (-0.718905,0)    (-0.728437,0)    (-0.736929,0)
   (-0.744176,0)    (-0.750101,0)    (-0.754544,0)    (-0.757375,0)    (-0.758462,0)    (-0.757739,0)    (-0.755063,0)    (-0.750404,0)    (-0.743689,0)    (-0.734821,0)     (-0.72382,0)    (-0.710658,0)    (-0.695328,0)    (-0.677831,0)    (-0.658197,0)    (-0.636482,0)    (-0.612734,0)    (-0.587009,0)    (-0.559415,0)    (-0.530041,0)     (-0.49897,0)    (-0.466349,0)     (-0.43224,0)    (-0.396821,0)    (-0.360191,0)    (-0.322529,0)    (-0.283932,0)    (-0.244543,0)    (-0.204499,0)    (-0.163929,0)    (-0.122979,0)   (-0.0817658,0)
  (-0.0404093,0)  (0.000964954,0)    (0.0422562,0)    (0.0833657,0)     (0.124194,0)     (0.164649,0)      (0.20468,0)     (0.244189,0)     (0.283117,0)     (0.321411,0)     (0.359027,0)     (0.395885,0)     (0.431977,0)     (0.467267,0)     (0.501696,0)     (0.535236,0)     (0.567855,0)      (0.59952,0)     (0.630214,0)      (0.65987,0)      (0.68845,0)     (0.715897,0)     (0.742173,0)     (0.767197,0)     (0.790901,0)     (0.813218,0)     (0.834057,0)     (0.853313,0)     (0.870902,0)     (0.886715,0)     (0.900638,0)     (0.912541,0)
    (0.922309,0)     (0.929789,0)     (0.934855,0)      (0.93739,0)     (0.937253,0)     (0.934318,0)     (0.928465,0)     (0.919583,0)     (0.907554,0)      (0.89228,0)     (0.873681,0)     (0.851723,0)     (0.826342,0)     (0.797521,0)     (0.765244,0)     (0.729544,0)     (0.690483,0)      (0.64814,0)     (0.602608,0)     (0.554023,0)     (0.502566,0)     (0.448445,0)     (0.391884,0)     (0.333103,0)     (0.272429,0)     (0.210155,0)     (0.146628,0)    (0.0822186,0)    (0.0173195,0)   (-0.0476694,0)    (-0.112355,0)    (-0.176261,0)
   (-0.238957,0)    (-0.300021,0)     (-0.35897,0)    (-0.415374,0)    (-0.468797,0)    (-0.518792,0)    (-0.564966,0)      (-0.6069,0)    (-0.644252,0)    (-0.676689,0)    (-0.703872,0)    (-0.725574,0)    (-0.741523,0)    (-0.751537,0)    (-0.755494,0)    (-0.753302,0)    (-0.744919,0)    (-0.730336,0)    (-0.709638,0)    (-0.682933,0)    (-0.650421,0)    (-0.612278,0)      (-0.5688,0)    (-0.520329,0)    (-0.467237,0)    (-0.409928,0)    (-0.348897,0)    (-0.284608,0)     (-0.21761,0)    (-0.148469,0)   (-0.0778073,0)  (-0.00621433,0)
    (0.065681,0)     (0.137237,0)     (0.207828,0)      (0.27681,0)     (0.343555,0)     (0.407472,0)     (0.467953,0)     (0.524433,0)      (0.57639,0)     (0.623324,0)     (0.664785,0)     (0.700385,0)     (0.729763,0)     (0.752616,0)     (0.768722,0)      (0.77791,0)     (0.780063,0)     (0.775139,0)      (0.76315,0)     (0.744203,0)     (0.718438,0)     (0.686062,0)     (0.647362,0)     (0.602673,0)     (0.552384,0)     (0.496969,0)     (0.436915,0)     (0.372768,0)     (0.305113,0)     (0.234572,0)     (0.161787,0)    (0.0874422,0)
   (0.0122056,0)   (-0.0632209,0)    (-0.138147,0)    (-0.211864,0)      (-0.2837,0)    (-0.352984,0)    (-0.419073,0)    (-0.481342,0)    (-0.539227,0)    (-0.592204,0)    (-0.639762,0)    (-0.681446,0)    (-0.716877,0)    (-0.745748,0)    (-0.767779,0)    (-0.782783,0)    (-0.790613,0)    (-0.791195,0)    (-0.784521,0)    (-0.770676,0)     (-0.74979,0)    (-0.722059,0)     (-0.68772,0)     (-0.64713,0)    (-0.600661,0)    (-0.548726,0)    (-0.491832,0)      (-0.4305,0)    (-0.365273,0)    (-0.296773,0)    (-0.225629,0)     (-0.15249,0)
  (-0.0780225,0)  (-0.00291318,0)    (0.0721906,0)     (0.146585,0)     (0.219614,0)     (0.290624,0)     (0.358982,0)     (0.424071,0)     (0.485334,0)      (0.54222,0)     (0.594272,0)     (0.641005,0)      (0.68205,0)      (0.71704,0)     (0.745718,0)     (0.767832,0)     (0.783208,0)     (0.791759,0)      (0.79343,0)     (0.788237,0)     (0.776234,0)     (0.757568,0)     (0.732414,0)     (0.701051,0)      (0.66373,0)     (0.620817,0)     (0.572694,0)     (0.519803,0)     (0.462598,0)     (0.401568,0)     (0.337248,0)     (0.270169,0)
    (0.200884,0)     (0.129991,0)     (0.058051,0)   (-0.0143862,0)   (-0.0867321,0)    (-0.158426,0)    (-0.228945,0)    (-0.297771,0)    (-0.364393,0)    (-0.428366,0)    (-0.489251,0)    (-0.546657,0)     (-0.60023,0)    (-0.649672,0)    (-0.694717,0)    (-0.735145,0)    (-0.770802,0)    (-0.801575,0)    (-0.827385,0)    (-0.848215,0)      (-0.8641,0)    (-0.875125,0)    (-0.881419,0)    (-0.883149,0)    (-0.880534,0)    (-0.873809,0)     (-0.86326,0)    (-0.849222,0)    (-0.832063,0)    (-0.812131,0)    (-0.789819,0)    (-0.765549,0)
   (-0.739735,0)    (-0.712802,0)    (-0.685199,0)    (-0.657351,0)    (-0.629659,0)    (-0.602541,0)      (-0.5764,0)    (-0.551599,0)    (-0.528493,0)      (-0.5074,0)    (-0.488614,0)    (-0.472379,0)    (-0.458937,0)    (-0.448447,0)    (-0.441078,0)     (-0.43691,0)    (-0.436013,0)    (-0.438381,0)    (-0.443991,0)    (-0.452762,0)    (-0.464605,0)    (-0.479328,0)    (-0.496732,0)    (-0.516622,0)    (-0.538659,0)    (-0.562601,0)    (-0.588083,0)    (-0.614751,0)    (-0.642237,0)    (-0.670128,0)    (-0.698031,0)    (-0.725515,0)
   (-0.752136,0)    (-0.777486,0)    (-0.801133,0)    (-0.822638,0)    (-0.841639,0)    (-0.857745,0)    (-0.870592,0)    (-0.879862,0)    (-0.885229,0)    (-0.886425,0)    (-0.883214,0)    (-0.875428,0)    (-0.862906,0)    (-0.845514,0)    (-0.823235,0)    (-0.796022,0)    (-0.763939,0)    (-0.727067,0)    (-0.685537,0)    (-0.639534,0)    (-0.589277,0)    (-0.535064,0)    (-0.477204,0)    (-0.416047,0)    (-0.352012,0)    (-0.285532,0)    (-0.217051,0)    (-0.147071,0)   (-0.0761033,0)  (-0.00467811,0)    (0.0666525,0)     (0.137325,0)
    (0.206778,0)     (0.274477,0)     (0.339872,0)     (0.402416,0)     (0.461619,0)     (0.516965,0)     (0.567994,0)     (0.614267,0)     (0.655369,0)     (0.690976,0)     (0.720734,0)     (0.744417,0)     (0.761781,0)      (0.77269,0)     (0.777012,0)     (0.774702,0)     (0.765784,0)     (0.750293,0)     (0.728388,0)     (0.700218,0)     (0.666024,0)     (0.626081,0)     (0.580765,0)     (0.530417,0)     (0.475508,0)     (0.416485,0)     (0.353874,0)     (0.288222,0)     (0.220079,0)     (0.150081,0)    (0.0788247,0)   (0.00691148,0)
  (-0.0649704,0)    (-0.136232,0)    (-0.206251,0)    (-0.274389,0)     (-0.34005,0)    (-0.402667,0)    (-0.461664,0)    (-0.516544,0)    (-0.566811,0)    (-0.612045,0)    (-0.651833,0)    (-0.685831,0)    (-0.713732,0)    (-0.735315,0)     (-0.75038,0)    (-0.758833,0)    (-0.760598,0)    (-0.755652,0)    (-0.744035,0)    (-0.725918,0)    (-0.701431,0)    (-0.670807,0)    (-0.634347,0)    (-0.592366,0)    (-0.545248,0)    (-0.493421,0)    (-0.437358,0)    (-0.377555,0)     (-0.31453,0)    (-0.248859,0)    (-0.181137,0)    (-0.111934,0)
  (-0.0418904,0)    (0.0284062,0)    (0.0983705,0)     (0.167347,0)     (0.234786,0)     (0.300113,0)     (0.362731,0)     (0.422157,0)     (0.477879,0)     (0.529424,0)     (0.576382,0)     (0.618371,0)     (0.655082,0)     (0.686216,0)     (0.711525,0)     (0.730843,0)     (0.744017,0)     (0.750988,0)     (0.751711,0)     (0.746243,0)     (0.734645,0)     (0.717052,0)     (0.693616,0)     (0.664593,0)     (0.630217,0)     (0.590825,0)     (0.546749,0)     (0.498359,0)     (0.446067,0)     (0.390292,0)       (0.3315,0)     (0.270162,0)
    (0.206744,0)     (0.141744,0)     (0.075624,0)   (0.00890232,0)   (-0.0579689,0)    (-0.124503,0)    (-0.190221,0)    (-0.254699,0)    (-0.317514,0)    (-0.378285,0)    (-0.436646,0)    (-0.492258,0)     (-0.54479,0)     (-0.59402,0)    (-0.639681,0)    (-0.681596,0)      (-0.7196,0)    (-0.753574,0)    (-0.783441,0)    (-0.809151,0)    (-0.830719,0)    (-0.848155,0)     (-0.86155,0)    (-0.870976,0)    (-0.876595,0)    (-0.878547,0)    (-0.877043,0)    (-0.872289,0)    (-0.864493,0)    (-0.853942,0)     (-0.84092,0)    (-0.825667,0)
   (-0.808509,0)    (-0.789727,0)    (-0.769616,0)      (-0.7485,0)    (-0.726662,0)    (-0.704402,0)     (-0.68202,0)    (-0.659783,0)    (-0.637931,0)    (-0.616738,0)    (-0.596412,0)    (-0.577172,0)     (-0.55921,0)    (-0.542683,0)    (-0.527749,0)    (-0.514499,0)    (-0.503051,0)    (-0.493475,0)     (-0.48584,0)    (-0.480118,0)    (-0.476331,0)    (-0.474459,0)    (-0.474462,0)    (-0.476245,0)     (-0.47973,0)    (-0.484827,0)    (-0.491397,0)    (-0.499314,0)    (-0.508432,0)    (-0.518579,0)    (-0.529587,0)     (-0.54128,0)
